Create date,Ticket Tags,Stage Date - Project Launch,Associated Contact,Category,Target Launch Date,Kickoff Call,Close date,Pipeline,Stage Date - Project Initiation,Stage Date - Planning Phase,Ticket status,Stage Date - Execution,Time to first agent email reply (HH:mm:ss),Last CES survey rating,Priority,Associated Company,Who will be creating the Syms?,Stage Date - Closure Phase,Stage Date - Monitoring and Control Phase,Associated Company (Primary),Response time (HH:mm:ss),Ticket ID,Time to close (HH:mm:ss),Associated Deal,Library index approved,Training: General Overview,Latest Milestone,Training: Deployment/User Management Training,Requirements for the Trial,Training: Sym Building 101,Last modified date,Type,Trial End Date,Training: Sym Building 201,Stage Date - Converted Won,Latest Milestone Update Date,Ticket name,Trial Overview,Trial Start Date,1st Syms presented for review,Project Launch Day,Training: Reporting,Construction of 1st Sym begun,Trial Required,Was the sym QAed?,Company ID,Parent Company,CCaaS,Annual Revenue,Target Account,Associated Contact_company,Number of Form Submissions,Total Agents,Web Technologies,Close Date,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,Revenue range,# of Agents Contracted,Record ID,Time Zone,Primary Industry,Number of Pageviews,Primary Company,Year Founded,ICP,Industry group,Segmentation,LMS System,SymTrain Use Cases,Associated Company_company,BPO,SSO Application,State/Region,SymTrain Product,Contract End Date,SSO Implemented?,Consolidated Industry,Type_company,Number of Employees,BPO Program,Primary Sub-Industry,Number of Sessions,WFM,Country/Region,Industry,Create Date,Company name,Last Modified Date,BPO Program Tier,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_deal,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline_deal,Record ID_deal,Forecast category,Original Traffic Source,Associated Company_deal,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary)_deal,Is Closed Won,Forecast probability,Contract End Date_deal,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date_deal,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date_deal,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date_deal,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,20000.0,Field Agent Use Case,891:55:00,,363.0,3.0,2025-03-31 15:11,Customer Referral CSM,,,,,,Sales Pipeline,18378867117,Best case,Offline Sources,Associated_9421a44b,Deal_90c2529c,,0.0,100000.0,,,0.2,Associated_448d538a,False,,,2025-02-18 15:30,,,False,20000.0,False,,Deal_9ebd0d73,100000.0,,100000.0,,1.0,,2024-04-02 10:12,,,2025-02-19 10:32,,Deep Dive. PSP Drafted,Growth
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,0.0,,818:16:32,,34.0,,2023-07-05 11:33,SymTrain EE name,,,,,,Sales Pipeline,13539295668,Not forecasted,Offline Sources,Associated_2fe60e04,Deal_b7ff96bb,,1.0,30000.0,,,0.0,Associated_2fe60e04,False,,,,,,True,0.0,True,,Deal_30712336,30000.0,,30000.0,,0.0,,2023-06-01 11:17,,,2025-01-03 13:58,,Closed Lost,Growth
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,0.0,Expanding within Optavize to show success in multi...,2351:54:19,,98.0,,2023-06-01 11:51,SymTrain EE name,,,,,,Sales Pipeline,12279252011,Not forecasted,Offline Sources,Associated_2fe60e04,Deal_b7ff96bb,,1.0,15000.0,,,0.0,Associated_2fe60e04,False,,,,,,True,0.0,True,,Deal_1ea2e453,15000.0,,15000.0,,0.0,,2023-02-23 10:38,,,2024-09-18 18:48,,Closed Lost,Growth
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,0.0,Evaluation using 6 Syms for Sales organization,,,128.0,,2022-12-20 11:21,SymTrain EE name,,2021-12-01,,,,Sales Pipeline,9816991505,Closed won,Offline Sources,Associated_2fe60e04,Deal_bb6f872e,,1.0,0.0,,,1.0,Associated_2fe60e04,True,,2022-02-28,2024-07-10 09:46,3.0,,False,0.0,True,,Deal_bad20e8f,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-03 13:59,,Closed Won,New
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,0.0,One-month extension,,,128.0,,2022-12-20 11:35,SymTrain EE name,,2022-03-01,,,,Sales Pipeline,9816991497,Closed won,Offline Sources,Associated_2fe60e04,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_2fe60e04,True,,2022-03-31,,1.0,,False,0.0,True,,Deal_75fc3339,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2024-09-18 18:48,,Closed Won,New
2024-04-02 10:16,,,Contact_48ff47e6,,2024-04-10,2024-05-02,,Project Success Plan,2024-04-02,,Execution Phase,2024-05-13,22:14:17,,,Company_9421a44b,,,,Company_448d538a,22:14:17,2560367486,,Deal_9ebd0d73,Yes,,,,Onboarding; Coaching,,2025-02-14 13:39,,2024-05-15,,,,Ticket_b62b5452,Field Agent Trial,2024-04-15,,,,2024-04-23,,,9645904458,,,50000000.0,,Contact_d097cac4,27.0,,Youtube; Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Pardot; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Sendgrid; Visual Website Optimizer,2023-03-16 12:51,2000.0,211.0,Company_a6deec14,Tier 3: Long Tail,,100.0,9645904458,America/New_York,Holding Companies & Conglomerates,150.0,,1979.0,,,,,,,,,PA,,2023-03-31,,Insurance,,250.0,,,115.0,,United States,Insurance,2022-09-22 11:52,Company_2fe60e04,2025-02-20 14:10,,30000.0,Conversion from Evaluation to Enterprise Agreement,,,128.0,,2022-12-20 11:54,SymTrain EE name,,2022-04-01,,,,Sales Pipeline,9816940654,Closed won,Offline Sources,Associated_2fe60e04,Deal_96aa4419,,1.0,30000.0,,,1.0,Associated_2fe60e04,True,,2023-03-31,,12.0,,False,30000.0,True,,Deal_b644fecd,30000.0,,30000.0,,0.0,,2022-08-14 07:46,,,2024-09-18 18:48,,Closed Won,Renewal
2023-09-12 10:59,,2023-12-14,Contact_f291d735,,2023-10-09,2023-10-20,2024-03-19 10:12,Project Success Plan,,,Converted-Won,,366:24:56,,,Company_73370300,,2024-03-19,,Company_73370300,366:24:56,1901122889,4535:12:31,Deal_afac918b,Yes,2023-11-29,Library Index Approved,2023-12-06,Coaching,2023-12-20,2025-02-14 13:39,,,2023-12-20,2024-08-05,2023-11-24,Ticket_26b46257,BPO client name is Bread. Onboarding,,2023-11-16,2023-12-13,2024-01-03,2023-11-01,,,18475337759,,,1024692.0,True,Contact_973528b1,1.0,,Bug Herd; Microsoft Exchange Online; Microsoft Office 365; Wordpress; Google Tag Manager; Cloud Flare,2024-07-17 12:25,1000.0,116.0,Company_10b736dc,,,250.0,18475337759,America/New_York,Business Services,3.0,,1957.0,,,,,,,,,New Jersey,,,,BPO,Customer,5000.0,,,2.0,,United States,Business Services,2022-08-12 03:53,Company_73370300,2025-02-19 20:03,,6540.0,Moving from regular plan to Silver plan due to usa...,,,143.0,7.0,2025-05-31 15:27,Other,,,,,,Sales Pipeline,31660153986,Best case,Offline Sources,Associated_73370300,Deal_90c2529c,,0.0,32700.0,,,0.2,Associated_73370300,False,,,2025-02-17 12:00,,,False,6540.0,False,,Deal_e1f3bf77,32700.0,,32700.0,,1.0,,2025-01-07 15:26,,,2025-02-17 12:03,,Opportunity,Growth
2023-09-12 10:59,,2023-12-14,Contact_f291d735,,2023-10-09,2023-10-20,2024-03-19 10:12,Project Success Plan,,,Converted-Won,,366:24:56,,,Company_73370300,,2024-03-19,,Company_73370300,366:24:56,1901122889,4535:12:31,Deal_afac918b,Yes,2023-11-29,Library Index Approved,2023-12-06,Coaching,2023-12-20,2025-02-14 13:39,,,2023-12-20,2024-08-05,2023-11-24,Ticket_26b46257,BPO client name is Bread. Onboarding,,2023-11-16,2023-12-13,2024-01-03,2023-11-01,,,18475337759,,,1024692.0,True,Contact_973528b1,1.0,,Bug Herd; Microsoft Exchange Online; Microsoft Office 365; Wordpress; Google Tag Manager; Cloud Flare,2024-07-17 12:25,1000.0,116.0,Company_10b736dc,,,250.0,18475337759,America/New_York,Business Services,3.0,,1957.0,,,,,,,,,New Jersey,,,,BPO,Customer,5000.0,,,2.0,,United States,Business Services,2022-08-12 03:53,Company_73370300,2025-02-19 20:03,,52800.0,Auto renews for 2025,,,253.0,63.0,2025-05-31 13:18,Other,,,,,,Sales Pipeline,22424217480,Closed won,Offline Sources,Associated_73370300,Deal_90c2529c,,0.0,66000.0,,,0.8,Associated_73370300,False,,,2025-02-17 12:00,,,False,52800.0,False,,Deal_3806cd93,66000.0,,66000.0,,1.0,,2024-09-19 13:27,,,2025-02-17 12:03,,Renewals ,Renewal
2023-09-12 10:59,,2023-12-14,Contact_f291d735,,2023-10-09,2023-10-20,2024-03-19 10:12,Project Success Plan,,,Converted-Won,,366:24:56,,,Company_73370300,,2024-03-19,,Company_73370300,366:24:56,1901122889,4535:12:31,Deal_afac918b,Yes,2023-11-29,Library Index Approved,2023-12-06,Coaching,2023-12-20,2025-02-14 13:39,,,2023-12-20,2024-08-05,2023-11-24,Ticket_26b46257,BPO client name is Bread. Onboarding,,2023-11-16,2023-12-13,2024-01-03,2023-11-01,,,18475337759,,,1024692.0,True,Contact_973528b1,1.0,,Bug Herd; Microsoft Exchange Online; Microsoft Office 365; Wordpress; Google Tag Manager; Cloud Flare,2024-07-17 12:25,1000.0,116.0,Company_10b736dc,,,250.0,18475337759,America/New_York,Business Services,3.0,,1957.0,,,,,,,,,New Jersey,,,,BPO,Customer,5000.0,,,2.0,,United States,Business Services,2022-08-12 03:53,Company_73370300,2025-02-19 20:03,,31500.0,Trial with Bread for onboarding. like to expand to...,,,309.0,,2024-07-17 12:26,SymTrain EE name,5542:09:44,,,,,Sales Pipeline,15124574762,Closed won,Offline Sources,Associated_73370300,Deal_a360069f,,1.0,31500.0,,,1.0,Associated_73370300,True,,,2024-11-26 09:21,,2023-12-01,False,31500.0,True,2024-03-31,Deal_afac918b,31500.0,,31500.0,1338:34:46,0.0,,2023-09-12 10:58,,,2025-02-19 10:07,,Closed Won,New
2023-09-12 10:59,,2023-12-14,Contact_f291d735,,2023-10-09,2023-10-20,2024-03-19 10:12,Project Success Plan,,,Converted-Won,,366:24:56,,,Company_73370300,,2024-03-19,,Company_73370300,366:24:56,1901122889,4535:12:31,Deal_afac918b,Yes,2023-11-29,Library Index Approved,2023-12-06,Coaching,2023-12-20,2025-02-14 13:39,,,2023-12-20,2024-08-05,2023-11-24,Ticket_26b46257,BPO client name is Bread. Onboarding,,2023-11-16,2023-12-13,2024-01-03,2023-11-01,,,18475337759,,,1024692.0,True,Contact_973528b1,1.0,,Bug Herd; Microsoft Exchange Online; Microsoft Office 365; Wordpress; Google Tag Manager; Cloud Flare,2024-07-17 12:25,1000.0,116.0,Company_10b736dc,,,250.0,18475337759,America/New_York,Business Services,3.0,,1957.0,,,,,,,,,New Jersey,,,,BPO,Customer,5000.0,,,2.0,,United States,Business Services,2022-08-12 03:53,Company_73370300,2025-02-19 20:03,,0.0,BPO launch,672:15:30,,91.0,,2023-02-09 11:00,SymTrain EE name,,,,,,Sales Pipeline,10874517338,Not forecasted,Offline Sources,Associated_73370300,Deal_a360069f,,1.0,100000.0,,,0.0,Associated_73370300,False,,,2024-11-26 09:21,,,True,0.0,True,,Deal_7c34989a,100000.0,,100000.0,1531:17:54,0.0,,2022-11-09 17:40,,,2025-01-22 16:43,,Closed Lost,New
2023-09-12 10:59,,2023-12-14,Contact_f291d735,,2023-10-09,2023-10-20,2024-03-19 10:12,Project Success Plan,,,Converted-Won,,366:24:56,,,Company_73370300,,2024-03-19,,Company_73370300,366:24:56,1901122889,4535:12:31,Deal_afac918b,Yes,2023-11-29,Library Index Approved,2023-12-06,Coaching,2023-12-20,2025-02-14 13:39,,,2023-12-20,2024-08-05,2023-11-24,Ticket_26b46257,BPO client name is Bread. Onboarding,,2023-11-16,2023-12-13,2024-01-03,2023-11-01,,,18475337759,,,1024692.0,True,Contact_973528b1,1.0,,Bug Herd; Microsoft Exchange Online; Microsoft Office 365; Wordpress; Google Tag Manager; Cloud Flare,2024-07-17 12:25,1000.0,116.0,Company_10b736dc,,,250.0,18475337759,America/New_York,Business Services,3.0,,1957.0,,,,,,,,,New Jersey,,,,BPO,Customer,5000.0,,,2.0,,United States,Business Services,2022-08-12 03:53,Company_73370300,2025-02-19 20:03,,0.0,,,,128.0,,2022-12-20 11:34,SymTrain EE name,,,,,,Sales Pipeline,9817306698,Not forecasted,Offline Sources,Associated_73370300,Deal_bb6f872e,,1.0,80000.0,,,0.0,Associated_73370300,False,,,2024-11-26 09:21,,,True,0.0,True,,Deal_2ccadf1e,80000.0,,80000.0,,0.0,,2022-08-14 07:46,,,2025-01-22 16:43,,Closed Lost,New
2024-08-30 11:09,,2024-11-19,Contact_3a735cb3,,,2024-08-21,,Project Success Plan,2024-08-30,,Monitoring and Control Phase,2024-10-04,,,,Company_b74e69c4,,,,Company_b74e69c4,,3166497974,,Deal_3c18e7cd,Yes,2024-10-07,,2024-10-14,Onboarding,2024-10-14,2025-02-14 13:39,,2024-11-29,,,,Ticket_e48a9cd9,Collections Group will be testing SymTrain,2024-09-03,2024-10-07,2024-11-11,2024-10-21,2024-09-19,,,9366119473,,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53,Company_b74e69c4,2025-02-17 15:30,,5000.0,Deal for Paid Trial,,,0.0,,2024-09-19 19:37,Master Agent,00:01:58,,,,,Sales Pipeline,28866556591,Closed won,Offline Sources,Associated_b74e69c4,Deal_dfbebf66,,1.0,5000.0,,,1.0,Associated_b74e69c4,True,,,2025-02-12 23:45,,2024-10-01,False,5000.0,True,2024-12-31,Deal_92c41221,5000.0,,5000.0,,0.0,,2024-11-07 18:34,,,2025-02-12 23:44,,Closed Won,PS
2024-08-30 11:09,,2024-11-19,Contact_3a735cb3,,,2024-08-21,,Project Success Plan,2024-08-30,,Monitoring and Control Phase,2024-10-04,,,,Company_b74e69c4,,,,Company_b74e69c4,,3166497974,,Deal_3c18e7cd,Yes,2024-10-07,,2024-10-14,Onboarding,2024-10-14,2025-02-14 13:39,,2024-11-29,,,,Ticket_e48a9cd9,Collections Group will be testing SymTrain,2024-09-03,2024-10-07,2024-11-11,2024-10-21,2024-09-19,,,9366119473,,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53,Company_b74e69c4,2025-02-17 15:30,,175000.0,Core Product,1853:09:56,,220.0,35.0,2025-01-31 14:25,Event,,,,,,Sales Pipeline,20329423023,Commit,Offline Sources,Associated_b74e69c4,Deal_dfbebf66,,0.0,250000.0,,,0.7,Associated_b74e69c4,False,,,2025-02-14 08:55,,2024-09-01,False,175000.0,False,2024-12-31,Deal_3c18e7cd,250000.0,65:44:24,250000.0,,1.0,,2024-06-25 12:54,,,2025-02-14 09:56,,In Trial - Trial in Progress,New
2024-08-30 11:09,,2024-11-19,Contact_3a735cb3,,,2024-08-21,,Project Success Plan,2024-08-30,,Monitoring and Control Phase,2024-10-04,,,,Company_b74e69c4,,,,Company_b74e69c4,,3166497974,,Deal_3c18e7cd,Yes,2024-10-07,,2024-10-14,Onboarding,2024-10-14,2025-02-14 13:39,,2024-11-29,,,,Ticket_e48a9cd9,Collections Group will be testing SymTrain,2024-09-03,2024-10-07,2024-11-11,2024-10-21,2024-09-19,,,9366119473,,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53,Company_b74e69c4,2025-02-17 15:30,,0.0,Project Delivery through FRONTLINE & Staccato Simu...,,,414.0,,2023-10-02 08:38,SymTrain EE name,,,,,,Sales Pipeline,9817297177,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,0.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_c3e0afa5,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,6853:15:35,Closed Lost,New
2024-08-30 11:09,,2024-11-19,Contact_3a735cb3,,,2024-08-21,,Project Success Plan,2024-08-30,,Monitoring and Control Phase,2024-10-04,,,,Company_b74e69c4,,,,Company_b74e69c4,,3166497974,,Deal_3c18e7cd,Yes,2024-10-07,,2024-10-14,Onboarding,2024-10-14,2025-02-14 13:39,,2024-11-29,,,,Ticket_e48a9cd9,Collections Group will be testing SymTrain,2024-09-03,2024-10-07,2024-11-11,2024-10-21,2024-09-19,,,9366119473,,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53,Company_b74e69c4,2025-02-17 15:30,,0.0,EARLY Exit - Due to the criteria for SymTrain (Fir...,,,128.0,,2022-12-20 11:29,SymTrain EE name,,,,,,Sales Pipeline,9817334083,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,2000.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_20053857,2000.0,,2000.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,,Closed Lost,New
2024-08-30 11:09,,2024-11-19,Contact_3a735cb3,,,2024-08-21,,Project Success Plan,2024-08-30,,Monitoring and Control Phase,2024-10-04,,,,Company_b74e69c4,,,,Company_b74e69c4,,3166497974,,Deal_3c18e7cd,Yes,2024-10-07,,2024-10-14,Onboarding,2024-10-14,2025-02-14 13:39,,2024-11-29,,,,Ticket_e48a9cd9,Collections Group will be testing SymTrain,2024-09-03,2024-10-07,2024-11-11,2024-10-21,2024-09-19,,,9366119473,,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53,Company_b74e69c4,2025-02-17 15:30,,0.0,"Proximity Team led by Brian has 2,000 agents and G...",,,128.0,,2022-12-20 11:35,SymTrain EE name,,,,,,Sales Pipeline,9816968248,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,120000.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_cb6fa6b2,120000.0,,120000.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,,Closed Lost,New
2024-07-25 14:11,,2024-12-13,Contact_d15d09a1,,,2024-08-06,,Project Success Plan,2024-07-25,,Monitoring and Control Phase,2024-08-15,163:44:35,,,Company_daef39a4,,,,Company_daef39a4,163:44:35,3013474992,,Deal_33a9e774,Yes,2024-10-08,,,Coaching; Onboarding,,2025-02-14 13:39,,2024-11-29,,,,Ticket_db610e66,POC for one customer,2024-08-19,2024-09-09,2024-11-25,,2024-08-08,,,29511582475,,Five9,48375.0,,Contact_3542ea42,2.0,,Microsoft Exchange Online; Unbounce; Salesforce; App Nexus; AdRoll; Pardot; Nginx; Demandbase; Dstillery; Google Analytics; Google Maps; Typekit By Adobe; Hotjar; Google Tag Manager; Godaddy Nameserver; Bing Advertiser; Microsoft Office 365; MediaMath; Vimeo; Outlook,2024-09-03 10:14,10000.0,375.0,Company_f760720e,,,10000.0,29511582475,America/New_York,Software,65.0,,1994.0,,,ABM,,,,,,Florida,,,,Technology,Customer,5000.0,Yes,Customer Relationship Management (CRM) Software,21.0,,United States,Business Services,2023-01-06 14:21,Company_daef39a4,2025-02-20 16:39,,5000.0,Deal is for Full-Time Implementation Resource and ...,,,22.0,,2025-01-29 16:44,SymTrain EE name,,,,,,Sales Pipeline,31622911152,Closed won,Organic Search,Associated_daef39a4,Deal_3d3dc242,,1.0,5000.0,,,1.0,Associated_daef39a4,True,,,2025-01-17 14:49,,,False,5000.0,True,,Deal_48981b94,5000.0,,5000.0,546:55:29,0.0,,2025-01-06 21:49,,,2025-02-18 08:31,,Closed Won,PS
